datetime,settlementDate,settlementPeriod,Demand_DA_MW,transmissionSystemDemand,publishTime
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:00:00+00:00,2026-02-20,3,28190,30014,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 01:30:00+00:00,2026-02-20,4,28107,30145,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:00:00+00:00,2026-02-20,5,26320,28995,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 02:30:00+00:00,2026-02-20,6,26179,28852,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:00:00+00:00,2026-02-20,7,25870,29490,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
2026-02-20 03:30:00+00:00,2026-02-20,8,25591,29209,2026-02-19T16:17:00Z
