timestamp,wind_speed_10m,wind_speed_100m,wind_gusts,wind_direction
2024-04-16 00:00:00,20.5,34.0,47.5,324
2024-04-16 01:00:00,21.0,35.0,46.4,323
2024-04-16 02:00:00,21.1,34.9,46.8,325
2024-04-16 03:00:00,20.4,35.2,46.4,326
2024-04-16 04:00:00,17.9,31.9,46.1,328
2024-04-16 05:00:00,15.0,28.0,41.4,331
2024-04-16 06:00:00,14.4,26.1,35.3,332
2024-04-16 07:00:00,16.0,25.3,36.0,330
2024-04-16 08:00:00,19.2,29.0,43.2,332
2024-04-16 09:00:00,22.3,32.4,51.5,337
2024-04-16 10:00:00,20.8,30.0,48.2,330
2024-04-16 11:00:00,21.5,31.2,49.0,329
2024-04-16 12:00:00,19.7,27.9,47.9,322
2024-04-16 13:00:00,16.9,23.5,38.2,310
2024-04-16 14:00:00,17.0,24.1,40.7,292
2024-04-16 15:00:00,19.9,28.7,44.6,288
2024-04-16 16:00:00,21.2,31.3,49.3,289
2024-04-16 17:00:00,21.1,31.7,52.6,295
2024-04-16 18:00:00,21.1,34.0,47.2,297
2024-04-16 19:00:00,19.6,33.2,46.8,307
2024-04-16 20:00:00,17.1,29.8,46.4,315
2024-04-16 21:00:00,17.6,31.3,39.2,315
2024-04-16 22:00:00,19.9,34.7,43.9,312
2024-04-16 23:00:00,21.2,36.7,47.2,311
2024-04-17 00:00:00,23.7,39.8,52.2,312
2024-04-17 01:00:00,21.8,37.3,48.2,310
2024-04-17 02:00:00,22.3,37.5,49.7,311
2024-04-17 03:00:00,22.2,37.2,49.7,315
2024-04-17 04:00:00,22.1,37.2,49.7,318
2024-04-17 05:00:00,22.9,38.7,50.8,317
2024-04-17 06:00:00,23.7,39.5,51.8,317
2024-04-17 07:00:00,21.4,34.9,57.2,316
2024-04-17 08:00:00,24.2,37.1,52.9,320
2024-04-17 09:00:00,24.1,35.9,54.0,332
2024-04-17 10:00:00,21.3,31.1,52.2,335
2024-04-17 11:00:00,19.8,28.6,46.4,339
2024-04-17 12:00:00,20.8,30.1,46.4,341
2024-04-17 13:00:00,19.1,27.1,44.3,343
2024-04-17 14:00:00,17.8,25.4,43.6,344
2024-04-17 15:00:00,14.5,20.7,40.0,353
2024-04-17 16:00:00,12.7,18.2,33.8,8
2024-04-17 17:00:00,10.2,14.6,28.8,10
2024-04-17 18:00:00,6.9,12.2,23.0,14
2024-04-17 19:00:00,4.9,7.1,15.5,30
2024-04-17 20:00:00,4.8,5.4,8.3,37
2024-04-17 21:00:00,3.6,3.4,7.9,58
2024-04-17 22:00:00,2.1,0.8,6.1,243
2024-04-17 23:00:00,4.7,5.6,8.6,243
2024-04-18 00:00:00,5.4,10.6,11.5,246
2024-04-18 01:00:00,6.9,13.2,14.8,235
2024-04-18 02:00:00,8.0,15.9,17.3,245
2024-04-18 03:00:00,9.2,19.3,20.5,246
2024-04-18 04:00:00,9.7,20.9,22.3,249
2024-04-18 05:00:00,10.7,22.5,24.8,257
2024-04-18 06:00:00,10.9,21.7,25.2,259
2024-04-18 07:00:00,12.8,21.8,28.4,254
2024-04-18 08:00:00,14.5,23.4,32.4,241
2024-04-18 09:00:00,17.5,27.7,40.7,240
2024-04-18 10:00:00,23.1,34.5,48.6,247
2024-04-18 11:00:00,25.5,38.1,53.6,262
2024-04-18 12:00:00,27.1,40.3,57.6,257
2024-04-18 13:00:00,29.8,42.9,62.6,262
2024-04-18 14:00:00,19.3,29.6,62.6,260
2024-04-18 15:00:00,30.6,44.4,63.0,279
2024-04-18 16:00:00,22.7,35.0,65.2,282
2024-04-18 17:00:00,20.2,31.0,49.7,290
2024-04-18 18:00:00,17.2,29.0,45.0,287
2024-04-18 19:00:00,17.5,30.0,43.2,293
2024-04-18 20:00:00,16.2,28.7,39.6,292
2024-04-18 21:00:00,15.8,28.6,36.7,293
2024-04-18 22:00:00,15.5,28.0,36.4,294
2024-04-18 23:00:00,16.1,28.3,37.1,292
2024-04-19 00:00:00,16.6,29.6,38.9,296
2024-04-19 01:00:00,18.4,30.9,42.1,302
2024-04-19 02:00:00,17.7,30.4,42.1,311
2024-04-19 03:00:00,17.6,29.8,40.7,316
2024-04-19 04:00:00,17.8,30.1,40.3,318
2024-04-19 05:00:00,17.8,30.6,40.3,319
2024-04-19 06:00:00,17.7,29.7,41.0,324
2024-04-19 07:00:00,18.0,27.9,40.0,331
2024-04-19 08:00:00,18.2,26.9,41.0,335
2024-04-19 09:00:00,20.5,29.6,46.4,342
2024-04-19 10:00:00,20.7,30.2,46.8,343
2024-04-19 11:00:00,20.6,30.0,47.2,344
2024-04-19 12:00:00,21.5,31.1,47.9,347
2024-04-19 13:00:00,20.0,29.7,49.0,346
2024-04-19 14:00:00,20.2,29.2,47.9,344
2024-04-19 15:00:00,19.1,28.0,46.1,348
2024-04-19 16:00:00,18.4,26.8,43.2,343
2024-04-19 17:00:00,17.4,26.1,41.0,342
2024-04-19 18:00:00,14.7,23.7,39.2,343
2024-04-19 19:00:00,8.2,18.9,31.7,346
2024-04-19 20:00:00,6.1,17.1,20.2,345
2024-04-19 21:00:00,7.0,17.6,17.3,345
2024-04-19 22:00:00,5.9,14.7,17.3,335
2024-04-19 23:00:00,6.7,15.0,16.9,325
2024-04-20 00:00:00,7.3,14.0,17.3,318
2024-04-20 01:00:00,8.0,15.5,19.4,316
2024-04-20 02:00:00,7.6,13.0,18.7,312
2024-04-20 03:00:00,6.9,11.2,17.6,312
2024-04-20 04:00:00,6.4,9.7,16.2,315
2024-04-20 05:00:00,6.1,8.7,15.1,312
2024-04-20 06:00:00,6.3,9.1,15.8,304
2024-04-20 07:00:00,4.9,8.7,14.0,308
2024-04-20 08:00:00,5.8,9.3,14.8,332
2024-04-20 09:00:00,12.0,16.4,28.1,351
2024-04-20 10:00:00,12.4,16.8,29.2,350
2024-04-20 11:00:00,11.1,14.8,28.8,346
2024-04-20 12:00:00,9.0,12.3,26.6,345
2024-04-20 13:00:00,9.4,13.0,22.3,341
2024-04-20 14:00:00,10.8,14.9,25.6,345
2024-04-20 15:00:00,13.1,18.7,29.2,344
2024-04-20 16:00:00,10.1,15.5,29.5,3
2024-04-20 17:00:00,7.9,12.0,23.0,46
2024-04-20 18:00:00,6.5,9.4,18.4,88
2024-04-20 19:00:00,5.4,8.3,14.4,90
2024-04-20 20:00:00,3.8,6.6,11.9,112
2024-04-20 21:00:00,2.6,6.3,7.9,121
2024-04-20 22:00:00,4.9,8.4,8.6,115
2024-04-20 23:00:00,4.6,7.6,10.4,115
2024-04-21 00:00:00,2.6,4.2,9.0,121
2024-04-21 01:00:00,4.1,5.1,10.1,98
2024-04-21 02:00:00,3.1,3.5,9.4,114
2024-04-21 03:00:00,2.3,2.6,7.2,146
2024-04-21 04:00:00,2.3,2.7,6.5,157
2024-04-21 05:00:00,2.4,2.6,6.1,164
2024-04-21 06:00:00,3.3,3.6,7.2,143
2024-04-21 07:00:00,3.6,4.9,9.4,144
2024-04-21 08:00:00,4.6,5.4,12.6,138
2024-04-21 09:00:00,3.8,4.4,13.0,171
2024-04-21 10:00:00,4.0,4.7,13.0,189
2024-04-21 11:00:00,4.7,6.5,12.2,199
2024-04-21 12:00:00,4.4,5.4,12.6,200
2024-04-21 13:00:00,6.0,8.5,16.2,242
2024-04-21 14:00:00,3.4,4.6,15.5,252
2024-04-21 15:00:00,4.4,5.2,13.7,155
2024-04-21 16:00:00,5.4,7.2,14.8,183
2024-04-21 17:00:00,4.5,5.8,14.4,176
2024-04-21 18:00:00,4.3,5.2,10.1,168
2024-04-21 19:00:00,1.9,3.6,7.6,225
2024-04-21 20:00:00,2.6,2.3,7.6,39
2024-04-21 21:00:00,3.3,4.9,8.6,54
2024-04-21 22:00:00,3.8,6.9,10.1,51
2024-04-21 23:00:00,3.0,5.5,10.1,32
2024-04-22 00:00:00,1.8,4.0,7.6,5
2024-04-22 01:00:00,4.5,9.4,11.9,353
2024-04-22 02:00:00,5.6,11.0,13.0,337
2024-04-22 03:00:00,7.3,14.6,16.2,340
2024-04-22 04:00:00,6.6,14.5,16.2,333
2024-04-22 05:00:00,8.1,16.4,18.0,331
2024-04-22 06:00:00,9.2,17.9,19.8,330
2024-04-22 07:00:00,10.6,17.1,22.7,330
2024-04-22 08:00:00,13.0,20.1,28.4,336
2024-04-22 09:00:00,13.9,21.2,31.7,339
2024-04-22 10:00:00,16.6,24.3,35.3,348
2024-04-22 11:00:00,15.7,22.7,36.0,350
2024-04-22 12:00:00,14.1,20.4,34.9,346
2024-04-22 13:00:00,10.6,15.3,28.1,351
2024-04-22 14:00:00,12.7,18.1,28.8,353
2024-04-22 15:00:00,16.4,24.0,37.1,352
2024-04-22 16:00:00,14.8,21.6,36.4,342
2024-04-22 17:00:00,14.7,21.5,33.5,342
2024-04-22 18:00:00,12.6,20.3,33.1,347
2024-04-22 19:00:00,12.7,22.8,28.4,355
2024-04-22 20:00:00,13.0,24.1,28.4,359
2024-04-22 21:00:00,12.9,23.4,28.8,346
2024-04-22 22:00:00,11.2,22.5,28.4,348
2024-04-22 23:00:00,10.8,22.7,24.5,340
2024-04-23 00:00:00,10.8,22.6,24.1,338
2024-04-23 01:00:00,9.7,21.8,23.0,338
2024-04-23 02:00:00,9.1,20.3,22.0,337
2024-04-23 03:00:00,8.5,19.0,20.5,335
2024-04-23 04:00:00,8.2,18.1,19.8,337
2024-04-23 05:00:00,8.7,18.2,19.8,335
2024-04-23 06:00:00,9.8,18.7,21.6,335
2024-04-23 07:00:00,10.3,15.9,25.2,335
2024-04-23 08:00:00,13.7,19.3,32.4,346
2024-04-23 09:00:00,13.1,18.3,31.7,350
2024-04-23 10:00:00,14.3,19.8,33.5,348
2024-04-23 11:00:00,15.4,21.0,35.6,347
2024-04-23 12:00:00,15.8,21.8,37.4,347
2024-04-23 13:00:00,15.5,21.2,36.4,342
2024-04-23 14:00:00,16.1,22.8,37.4,344
2024-04-23 15:00:00,16.3,23.1,37.4,345
2024-04-23 16:00:00,16.0,23.0,37.1,351
2024-04-23 17:00:00,14.9,21.8,36.0,352
2024-04-23 18:00:00,14.1,21.7,33.1,354
2024-04-23 19:00:00,15.5,24.8,33.8,1
2024-04-23 20:00:00,13.3,23.8,33.8,357
2024-04-23 21:00:00,11.1,23.0,29.2,350
2024-04-23 22:00:00,11.7,22.6,26.3,351
2024-04-23 23:00:00,11.3,22.5,26.3,344
2024-04-24 00:00:00,11.6,23.6,25.6,341
2024-04-24 01:00:00,12.1,24.8,27.7,341
2024-04-24 02:00:00,11.3,24.0,26.6,336
2024-04-24 03:00:00,11.1,23.5,25.2,337
2024-04-24 04:00:00,9.8,21.3,24.1,336
2024-04-24 05:00:00,8.7,18.8,21.6,331
2024-04-24 06:00:00,10.0,16.8,21.6,329
2024-04-24 07:00:00,10.5,14.5,23.8,333
2024-04-24 08:00:00,10.5,14.3,25.9,342
2024-04-24 09:00:00,9.3,12.4,25.2,343
2024-04-24 10:00:00,8.0,11.0,23.4,349
2024-04-24 11:00:00,7.8,10.0,22.3,345
2024-04-24 12:00:00,8.4,11.5,23.0,340
2024-04-24 13:00:00,6.6,8.7,19.8,315
2024-04-24 14:00:00,9.2,12.0,23.8,311
2024-04-24 15:00:00,11.5,15.3,27.7,311
2024-04-24 16:00:00,13.5,18.6,31.7,311
2024-04-24 17:00:00,13.1,19.2,31.7,308
2024-04-24 18:00:00,12.8,21.2,32.0,312
2024-04-24 19:00:00,12.2,21.6,28.8,314
2024-04-24 20:00:00,10.5,21.4,27.4,314
2024-04-24 21:00:00,10.2,19.6,24.1,317
2024-04-24 22:00:00,9.7,19.7,22.7,320
2024-04-24 23:00:00,9.5,20.7,22.7,329
2024-04-25 00:00:00,8.4,19.2,22.3,322
2024-04-25 01:00:00,10.9,22.4,25.2,323
2024-04-25 02:00:00,11.8,23.6,27.0,329
2024-04-25 03:00:00,12.2,23.4,28.1,337
2024-04-25 04:00:00,13.7,25.3,30.2,349
2024-04-25 05:00:00,13.8,23.7,30.6,351
2024-04-25 06:00:00,15.0,25.1,32.0,344
2024-04-25 07:00:00,16.1,23.9,36.0,342
2024-04-25 08:00:00,18.6,27.1,41.0,349
2024-04-25 09:00:00,17.6,24.8,41.8,9
2024-04-25 10:00:00,15.8,22.1,39.6,19
2024-04-25 11:00:00,15.2,20.8,37.1,30
2024-04-25 12:00:00,15.7,21.5,37.1,35
2024-04-25 13:00:00,14.8,20.5,37.4,38
2024-04-25 14:00:00,14.0,19.6,35.3,47
2024-04-25 15:00:00,12.7,17.2,33.1,53
2024-04-25 16:00:00,12.1,16.9,30.2,56
2024-04-25 17:00:00,10.2,14.0,28.4,67
2024-04-25 18:00:00,9.8,13.4,24.1,82
2024-04-25 19:00:00,6.8,11.7,22.0,108
2024-04-25 20:00:00,4.0,10.1,14.0,94
2024-04-25 21:00:00,3.6,8.2,8.6,75
2024-04-25 22:00:00,3.3,6.0,8.3,65
2024-04-25 23:00:00,2.6,4.3,7.6,48
2024-04-26 00:00:00,2.5,3.3,7.6,13
2024-04-26 01:00:00,4.6,7.3,11.5,340
2024-04-26 02:00:00,5.6,9.3,13.3,347
2024-04-26 03:00:00,6.4,11.4,14.8,347
2024-04-26 04:00:00,7.7,14.7,16.9,343
2024-04-26 05:00:00,7.1,13.3,16.9,341
2024-04-26 06:00:00,8.0,12.1,16.2,343
2024-04-26 07:00:00,6.3,11.0,16.6,341
2024-04-26 08:00:00,6.3,8.8,17.6,9
2024-04-26 09:00:00,5.4,7.2,19.1,37
2024-04-26 10:00:00,4.5,5.4,17.6,53
2024-04-26 11:00:00,4.7,6.1,17.3,62
2024-04-26 12:00:00,5.6,7.4,19.4,61
2024-04-26 13:00:00,5.0,6.5,20.9,87
2024-04-26 14:00:00,4.4,5.4,18.7,98
2024-04-26 15:00:00,4.5,5.3,18.0,118
2024-04-26 16:00:00,6.0,7.7,16.9,62
2024-04-26 17:00:00,9.0,12.9,28.1,60
2024-04-26 18:00:00,3.6,4.7,20.2,122
2024-04-26 19:00:00,1.0,0.8,10.8,207
2024-04-26 20:00:00,0.8,1.1,2.9,360
2024-04-26 21:00:00,3.7,2.2,6.5,261
2024-04-26 22:00:00,1.3,1.9,6.1,112
2024-04-26 23:00:00,2.9,6.7,4.7,106
2024-04-27 00:00:00,4.1,7.0,6.1,111
2024-04-27 01:00:00,4.8,6.8,7.9,87
2024-04-27 02:00:00,2.5,3.7,7.2,79
2024-04-27 03:00:00,0.8,2.5,4.7,98
2024-04-27 04:00:00,0.8,3.2,6.1,90
2024-04-27 05:00:00,1.8,3.4,7.2,72
2024-04-27 06:00:00,3.1,4.7,9.4,67
2024-04-27 07:00:00,1.8,5.4,9.4,70
2024-04-27 08:00:00,5.1,6.6,15.1,81
2024-04-27 09:00:00,5.6,7.1,18.0,105
2024-04-27 10:00:00,6.7,8.5,21.2,126
2024-04-27 11:00:00,7.9,10.2,23.4,138
2024-04-27 12:00:00,8.7,11.0,24.8,139
2024-04-27 13:00:00,8.3,10.4,23.0,146
2024-04-27 14:00:00,9.8,12.2,24.8,152
2024-04-27 15:00:00,12.6,17.5,32.8,148
2024-04-27 16:00:00,9.0,12.6,29.9,127
2024-04-27 17:00:00,12.9,17.4,29.5,120
2024-04-27 18:00:00,12.9,18.5,29.2,114
2024-04-27 19:00:00,12.2,20.8,28.4,104
2024-04-27 20:00:00,8.7,18.4,25.9,90
2024-04-27 21:00:00,6.8,17.2,18.4,80
2024-04-27 22:00:00,6.3,17.5,14.8,82
2024-04-27 23:00:00,6.9,16.7,14.8,76
2024-04-28 00:00:00,6.4,14.7,15.5,68
2024-04-28 01:00:00,6.4,14.5,15.1,55
2024-04-28 02:00:00,4.8,12.3,13.7,50
2024-04-28 03:00:00,4.8,11.0,10.8,32
2024-04-28 04:00:00,5.2,11.3,11.5,27
2024-04-28 05:00:00,6.4,12.9,14.0,23
2024-04-28 06:00:00,8.6,15.5,18.0,22
2024-04-28 07:00:00,9.1,14.0,21.2,12
2024-04-28 08:00:00,11.4,15.5,25.9,18
2024-04-28 09:00:00,12.3,16.7,28.8,33
2024-04-28 10:00:00,12.7,17.1,29.2,15
2024-04-28 11:00:00,12.4,17.2,29.5,11
2024-04-28 12:00:00,11.9,16.2,29.2,360
2024-04-28 13:00:00,9.7,13.3,26.6,3
2024-04-28 14:00:00,12.4,17.2,27.7,344
2024-04-28 15:00:00,14.9,21.4,33.5,327
2024-04-28 16:00:00,15.5,22.5,34.2,319
2024-04-28 17:00:00,15.4,22.8,34.6,322
2024-04-28 18:00:00,12.8,20.9,34.2,318
2024-04-28 19:00:00,9.8,19.2,28.1,308
2024-04-28 20:00:00,7.6,17.9,22.3,295
2024-04-28 21:00:00,8.0,17.7,18.4,276
2024-04-28 22:00:00,10.0,21.4,21.2,253
2024-04-28 23:00:00,11.1,24.8,25.2,242
2024-04-29 00:00:00,10.8,24.0,25.2,242
2024-04-29 01:00:00,6.8,16.5,22.3,254
2024-04-29 02:00:00,6.0,13.9,16.6,211
2024-04-29 03:00:00,6.7,15.3,16.9,207
2024-04-29 04:00:00,6.5,15.6,17.3,214
2024-04-29 05:00:00,8.3,18.2,19.8,218
2024-04-29 06:00:00,11.0,19.6,25.2,223
2024-04-29 07:00:00,15.2,21.8,32.4,219
2024-04-29 08:00:00,16.8,23.8,36.0,212
2024-04-29 09:00:00,15.5,21.7,36.7,195
2024-04-29 10:00:00,13.3,18.7,34.9,179
2024-04-29 11:00:00,14.7,20.2,32.8,161
2024-04-29 12:00:00,13.6,21.8,33.1,146
2024-04-29 13:00:00,19.8,31.6,43.9,157
2024-04-29 14:00:00,20.6,33.2,51.8,148
2024-04-29 15:00:00,19.9,33.3,44.6,152
2024-04-29 16:00:00,20.3,34.4,46.4,160
2024-04-29 17:00:00,18.0,31.0,45.4,157
2024-04-29 18:00:00,18.4,32.4,43.9,179
2024-04-29 19:00:00,17.7,29.9,41.4,182
2024-04-29 20:00:00,20.9,34.2,43.2,181
2024-04-29 21:00:00,15.8,28.5,43.9,184
2024-04-29 22:00:00,15.8,28.0,35.3,187
2024-04-29 23:00:00,14.1,25.6,35.3,194
2024-04-30 00:00:00,11.3,21.1,31.7,197
2024-04-30 01:00:00,7.7,17.2,26.3,200
2024-04-30 02:00:00,4.3,12.4,19.4,197
2024-04-30 03:00:00,3.3,7.3,13.3,169
2024-04-30 04:00:00,6.0,11.7,14.4,137
2024-04-30 05:00:00,7.9,16.1,16.9,146
2024-04-30 06:00:00,10.2,18.7,21.2,120
2024-04-30 07:00:00,10.1,19.0,22.3,100
2024-04-30 08:00:00,13.8,26.2,28.4,103
2024-04-30 09:00:00,18.1,28.9,36.0,109
2024-04-30 10:00:00,23.9,39.6,45.4,124
2024-04-30 11:00:00,18.0,27.7,48.2,128
2024-04-30 12:00:00,21.0,30.5,47.9,128
2024-04-30 13:00:00,15.9,24.2,42.5,127
2024-04-30 14:00:00,20.2,28.8,47.5,131
2024-04-30 15:00:00,19.2,28.2,46.8,125
2024-04-30 16:00:00,16.3,24.9,44.6,112
2024-04-30 17:00:00,16.6,26.0,37.8,93
2024-04-30 18:00:00,14.6,25.0,35.6,83
2024-04-30 19:00:00,14.5,25.7,32.4,84
2024-04-30 20:00:00,12.7,24.5,30.6,88
2024-04-30 21:00:00,11.3,22.9,27.7,83
2024-04-30 22:00:00,10.5,21.3,24.5,79
2024-04-30 23:00:00,9.4,20.6,22.3,71
2024-05-01 00:00:00,8.4,21.3,19.8,66
2024-05-01 01:00:00,8.9,20.2,20.5,59
2024-05-01 02:00:00,9.7,20.8,20.2,62
2024-05-01 03:00:00,9.2,19.3,20.9,61
2024-05-01 04:00:00,9.2,18.7,19.1,65
2024-05-01 05:00:00,9.9,19.8,21.2,63
2024-05-01 06:00:00,12.0,19.4,24.5,59
2024-05-01 07:00:00,13.0,19.4,27.0,68
2024-05-01 08:00:00,13.7,18.8,29.9,70
2024-05-01 09:00:00,15.7,22.6,33.1,73
2024-05-01 10:00:00,18.2,26.2,37.8,82
2024-05-01 11:00:00,18.0,25.6,39.6,88
2024-05-01 12:00:00,16.2,22.7,39.2,90
2024-05-01 13:00:00,16.6,23.1,39.2,88
2024-05-01 14:00:00,15.5,21.4,36.7,77
2024-05-01 15:00:00,14.0,20.1,34.6,69
2024-05-01 16:00:00,12.0,17.0,31.3,54
2024-05-01 17:00:00,12.9,18.9,28.1,69
2024-05-01 18:00:00,11.4,19.5,28.4,67
2024-05-01 19:00:00,10.5,19.1,24.8,58
2024-05-01 20:00:00,6.7,14.9,22.0,53
2024-05-01 21:00:00,4.2,12.6,16.2,59
2024-05-01 22:00:00,4.3,11.4,13.0,66
2024-05-01 23:00:00,5.8,14.2,16.2,66
2024-05-02 00:00:00,6.5,15.6,16.9,40
2024-05-02 01:00:00,6.2,14.9,16.2,37
2024-05-02 02:00:00,7.9,18.1,18.4,44
2024-05-02 03:00:00,9.0,19.7,20.5,40
2024-05-02 04:00:00,8.0,18.4,20.5,40
2024-05-02 05:00:00,7.9,18.9,19.4,48
2024-05-02 06:00:00,9.6,18.9,22.7,51
2024-05-02 07:00:00,8.4,18.1,23.0,46
2024-05-02 08:00:00,10.6,19.2,27.7,62
2024-05-02 09:00:00,21.0,30.8,46.4,67
2024-05-02 10:00:00,22.5,32.8,51.1,67
2024-05-02 11:00:00,23.3,33.6,52.9,67
2024-05-02 12:00:00,24.1,34.9,55.4,71
2024-05-02 13:00:00,23.9,34.6,55.4,68
2024-05-02 14:00:00,23.2,33.7,54.7,72
2024-05-02 15:00:00,22.5,32.4,52.9,75
2024-05-02 16:00:00,22.3,32.5,51.1,75
2024-05-02 17:00:00,20.3,30.4,49.3,69
2024-05-02 18:00:00,18.6,28.6,45.4,67
2024-05-02 19:00:00,15.6,27.5,40.7,64
2024-05-02 20:00:00,12.3,25.5,34.6,61
2024-05-02 21:00:00,10.7,23.7,28.4,57
2024-05-02 22:00:00,10.3,23.7,25.2,48
2024-05-02 23:00:00,12.0,25.3,27.7,40
2024-05-03 00:00:00,11.9,25.4,27.7,35
2024-05-03 01:00:00,10.8,22.9,24.5,24
2024-05-03 02:00:00,11.5,22.8,25.9,21
2024-05-03 03:00:00,10.8,20.9,25.2,24
2024-05-03 04:00:00,11.6,23.2,25.9,16
2024-05-03 05:00:00,11.0,22.4,25.9,15
2024-05-03 06:00:00,10.4,21.6,24.8,24
2024-05-03 07:00:00,10.4,21.9,25.6,30
2024-05-03 08:00:00,13.5,20.2,31.7,49
2024-05-03 09:00:00,16.5,23.4,38.2,65
2024-05-03 10:00:00,16.8,23.6,39.2,74
2024-05-03 11:00:00,18.3,25.6,42.1,73
2024-05-03 12:00:00,17.7,25.0,42.5,72
2024-05-03 13:00:00,18.2,25.6,43.2,80
2024-05-03 14:00:00,18.6,26.0,42.5,80
2024-05-03 15:00:00,18.0,25.3,43.2,86
2024-05-03 16:00:00,16.2,22.7,41.4,86
2024-05-03 17:00:00,13.5,19.4,37.1,79
2024-05-03 18:00:00,11.8,17.0,31.0,77
2024-05-03 19:00:00,10.9,17.7,27.4,94
2024-05-03 20:00:00,4.3,11.6,24.5,85
2024-05-03 21:00:00,5.1,10.5,12.2,74
2024-05-03 22:00:00,4.6,11.6,12.6,85
2024-05-03 23:00:00,4.8,8.7,12.6,66
2024-05-04 00:00:00,4.2,8.7,11.5,52
2024-05-04 01:00:00,5.5,10.0,12.6,69
2024-05-04 02:00:00,4.4,9.0,12.2,61
2024-05-04 03:00:00,1.1,5.9,10.8,76
2024-05-04 04:00:00,2.0,5.4,6.5,37
2024-05-04 05:00:00,3.2,6.6,8.3,29
2024-05-04 06:00:00,2.9,7.5,9.4,35
2024-05-04 07:00:00,3.8,7.1,10.4,49
2024-05-04 08:00:00,5.7,7.7,14.4,62
2024-05-04 09:00:00,5.1,6.5,15.5,87
2024-05-04 10:00:00,4.6,5.7,14.4,125
2024-05-04 11:00:00,5.4,6.1,15.5,140
2024-05-04 12:00:00,5.5,6.8,16.2,148
2024-05-04 13:00:00,6.6,8.4,18.4,170
2024-05-04 14:00:00,6.7,8.9,18.0,166
2024-05-04 15:00:00,6.6,8.8,18.0,168
2024-05-04 16:00:00,7.6,9.7,18.0,184
2024-05-04 17:00:00,9.1,12.3,21.2,201
2024-05-04 18:00:00,10.0,14.3,22.7,214
2024-05-04 19:00:00,8.4,15.1,22.3,208
2024-05-04 20:00:00,7.1,15.5,18.0,228
2024-05-04 21:00:00,7.6,15.8,15.8,246
2024-05-04 22:00:00,6.0,14.3,15.8,258
2024-05-04 23:00:00,3.4,9.0,13.3,265
2024-05-05 00:00:00,3.3,6.4,7.9,254
2024-05-05 01:00:00,4.7,7.2,9.7,264
2024-05-05 02:00:00,5.0,7.9,10.4,273
2024-05-05 03:00:00,5.4,9.0,11.2,265
2024-05-05 04:00:00,6.6,11.7,13.3,261
2024-05-05 05:00:00,7.3,13.7,14.8,268
2024-05-05 06:00:00,6.8,12.4,15.1,278
2024-05-05 07:00:00,5.7,8.2,14.8,293
2024-05-05 08:00:00,6.0,8.0,15.1,306
2024-05-05 09:00:00,4.8,6.4,15.1,313
2024-05-05 10:00:00,4.3,5.6,14.4,310
2024-05-05 11:00:00,4.1,5.6,14.0,285
2024-05-05 12:00:00,5.5,7.6,16.6,265
2024-05-05 13:00:00,5.2,6.9,16.2,264
2024-05-05 14:00:00,5.4,7.3,17.3,281
2024-05-05 15:00:00,6.2,8.3,17.3,288
2024-05-05 16:00:00,7.6,11.4,17.3,336
2024-05-05 17:00:00,5.0,6.4,18.4,52
2024-05-05 18:00:00,1.3,1.0,13.7,135
2024-05-05 19:00:00,3.4,9.3,12.6,306
2024-05-05 20:00:00,3.7,10.3,10.1,335
2024-05-05 21:00:00,4.6,11.3,11.2,333
2024-05-05 22:00:00,5.7,12.2,13.3,336
2024-05-05 23:00:00,5.9,11.7,13.3,342
2024-05-06 00:00:00,6.1,11.4,13.3,349
2024-05-06 01:00:00,4.4,8.8,12.2,341
2024-05-06 02:00:00,5.0,10.2,11.9,350
2024-05-06 03:00:00,4.7,9.4,11.2,356
2024-05-06 04:00:00,4.4,9.2,10.8,349
2024-05-06 05:00:00,4.8,9.6,10.8,347
2024-05-06 06:00:00,4.3,9.7,11.2,358
2024-05-06 07:00:00,3.1,6.4,10.8,27
2024-05-06 08:00:00,5.2,7.1,14.0,60
2024-05-06 09:00:00,4.7,5.8,16.2,90
2024-05-06 10:00:00,4.3,5.1,17.6,86
2024-05-06 11:00:00,5.2,6.1,18.7,118
2024-05-06 12:00:00,5.7,6.5,20.9,124
2024-05-06 13:00:00,7.0,9.7,21.2,149
2024-05-06 14:00:00,6.5,8.7,20.9,173
2024-05-06 15:00:00,2.5,3.6,18.7,217
2024-05-06 16:00:00,2.4,3.2,14.8,297
2024-05-06 17:00:00,6.9,9.0,19.8,119
2024-05-06 18:00:00,9.3,12.9,21.6,144
2024-05-06 19:00:00,3.7,5.5,19.8,148
2024-05-06 20:00:00,7.2,12.6,14.8,114
2024-05-06 21:00:00,7.4,13.2,15.5,112
2024-05-06 22:00:00,5.7,9.0,14.8,113
2024-05-06 23:00:00,5.2,7.8,11.9,112
2024-05-07 00:00:00,4.9,7.3,11.5,110
2024-05-07 01:00:00,2.4,4.8,7.6,132
2024-05-07 02:00:00,3.1,6.1,7.2,118
2024-05-07 03:00:00,3.2,7.1,7.9,120
2024-05-07 04:00:00,6.1,9.8,11.5,118
2024-05-07 05:00:00,8.5,13.3,16.9,123
2024-05-07 06:00:00,9.3,14.9,20.2,127
2024-05-07 07:00:00,10.2,15.3,22.7,135
2024-05-07 08:00:00,10.2,14.8,23.0,137
2024-05-07 09:00:00,9.4,13.6,22.0,140
2024-05-07 10:00:00,10.5,14.4,24.5,143
2024-05-07 11:00:00,9.3,12.6,24.5,153
2024-05-07 12:00:00,10.0,13.4,24.1,156
